,ID_GRUPO,TX_NOMBRE
2892,594565,"solterones, Los"
2893,594567,Buffy the Vampire Slayer
2894,594568,Buffy the Vampire Slayer
2895,594569,Buffy the Vampire Slayer
2896,594570,Buffy the Vampire Slayer
2897,594571,Buffy the Vampire Slayer
2898,594572,Buffy the Vampire Slayer
2899,594573,Buffy the Vampire Slayer
2900,594574,Buffy the Vampire Slayer
2901,594575,Buffy the Vampire Slayer
2902,594576,Buffy the Vampire Slayer
2903,594583,Buffy the Vampire Slayer
2904,594585,Buffy the Vampire Slayer
2905,594586,Buffy the Vampire Slayer
2906,594587,Buffy the Vampire Slayer
2907,594602,Buffy the Vampire Slayer
2908,594603,Buffy the Vampire Slayer
2909,594604,Buffy the Vampire Slayer
2910,594607,Buffy the Vampire Slayer
2911,594610,Buffy the Vampire Slayer
2912,594611,Buffy the Vampire Slayer
2913,594613,Buffy the Vampire Slayer
2914,594614,Buffy the Vampire Slayer
2915,594615,Buffy the Vampire Slayer
2916,594616,Buffy the Vampire Slayer
2917,594617,Buffy the Vampire Slayer
2918,594620,Buffy the Vampire Slayer
2919,594621,Buffy the Vampire Slayer
2920,594640,Buffy the Vampire Slayer
2921,594641,Buffy the Vampire Slayer
2922,594642,Buffy the Vampire Slayer
2923,594643,Buffy the Vampire Slayer
2924,594660,Buffy the Vampire Slayer
2925,594680,Buffy the Vampire Slayer
2926,594681,Buffy the Vampire Slayer
2927,594700,Buffy the Vampire Slayer
2928,594701,Buffy the Vampire Slayer
2929,594702,Buffy the Vampire Slayer
2930,594703,Buffy the Vampire Slayer
2931,594704,Buffy the Vampire Slayer
2932,594705,Buffy the Vampire Slayer
2933,594706,Buffy the Vampire Slayer
2934,594707,Buffy the Vampire Slayer
2935,594708,Buffy the Vampire Slayer
2936,594709,Buffy the Vampire Slayer
2937,594713,Buffy the Vampire Slayer
2938,594714,Buffy the Vampire Slayer
2939,594715,Buffy the Vampire Slayer
2940,594716,Buffy the Vampire Slayer
2941,594718,Buffy the Vampire Slayer
2942,594720,Buffy the Vampire Slayer
2943,594721,Buffy the Vampire Slayer
2944,594722,Buffy the Vampire Slayer
2945,594740,Buffy the Vampire Slayer
2946,594741,Buffy the Vampire Slayer
2947,594742,Buffy the Vampire Slayer
2948,594743,Buffy the Vampire Slayer
2949,594744,Buffy the Vampire Slayer
2950,594760,Buffy the Vampire Slayer
2951,594780,Buffy the Vampire Slayer
2952,594781,Buffy the Vampire Slayer
2953,594782,Buffy the Vampire Slayer
2954,594787,Buffy the Vampire Slayer
2955,594790,Buffy the Vampire Slayer
2956,594793,Buffy the Vampire Slayer
2957,594794,Buffy the Vampire Slayer
2958,594796,Buffy the Vampire Slayer
2959,594798,Buffy the Vampire Slayer
2960,594804,Buffy the Vampire Slayer
2961,594805,Buffy the Vampire Slayer
2962,594806,Buffy the Vampire Slayer
2963,594807,Buffy the Vampire Slayer
2964,594808,Buffy the Vampire Slayer
2965,594809,Buffy the Vampire Slayer
2966,594810,Buffy the Vampire Slayer
2967,594811,Buffy the Vampire Slayer
2968,594820,Buffy the Vampire Slayer
2969,594824,Buffy the Vampire Slayer
2970,594826,Buffy the Vampire Slayer
2971,594829,Buffy the Vampire Slayer
2972,594833,Buffy the Vampire Slayer
2973,594836,Buffy the Vampire Slayer
2974,594837,Buffy the Vampire Slayer
2975,594838,Buffy the Vampire Slayer
2976,594839,Buffy the Vampire Slayer
2977,594840,Buffy the Vampire Slayer
2978,594842,Buffy the Vampire Slayer
2979,594843,Buffy the Vampire Slayer
2980,594844,Buffy the Vampire Slayer
2981,594845,Buffy the Vampire Slayer
2982,594848,Buffy the Vampire Slayer
2983,594852,Buffy the Vampire Slayer
2984,594854,Buffy the Vampire Slayer
2985,594855,Buffy the Vampire Slayer
2986,594856,Buffy the Vampire Slayer
2987,594857,Buffy the Vampire Slayer
2988,594858,Buffy the Vampire Slayer
2989,594859,Buffy the Vampire Slayer
2990,594860,Buffy the Vampire Slayer
2991,594861,Buffy the Vampire Slayer
2992,594862,Buffy the Vampire Slayer
2993,594863,Buffy the Vampire Slayer
2994,594864,Buffy the Vampire Slayer
2995,594865,Buffy the Vampire Slayer
2996,594866,Buffy the Vampire Slayer
2997,594867,Buffy the Vampire Slayer
2998,594880,Buffy the Vampire Slayer
2999,594881,Buffy the Vampire Slayer
3000,594882,Buffy the Vampire Slayer
3001,594883,Buffy the Vampire Slayer
3002,594884,Buffy the Vampire Slayer
3003,594901,Buffy the Vampire Slayer
3004,594903,Buffy the Vampire Slayer
3005,594905,Buffy the Vampire Slayer
3006,594906,Buffy the Vampire Slayer
3007,594907,Buffy the Vampire Slayer
3008,594908,Buffy the Vampire Slayer
3009,594909,Buffy the Vampire Slayer
3010,594910,Buffy the Vampire Slayer
3011,594918,Buffy the Vampire Slayer
3012,594919,Buffy the Vampire Slayer
3013,594921,Buffy the Vampire Slayer
3014,594922,Buffy the Vampire Slayer
3015,594925,Buffy the Vampire Slayer
3016,594926,Buffy the Vampire Slayer
3017,594928,Buffy the Vampire Slayer
3018,594929,Buffy the Vampire Slayer
3019,594930,Buffy the Vampire Slayer
3020,594931,Buffy the Vampire Slayer
3021,594940,Buffy the Vampire Slayer
3022,594942,Buffy the Vampire Slayer
3023,594943,Buffy the Vampire Slayer
3024,594944,Buffy the Vampire Slayer
3025,594945,Buffy the Vampire Slayer
3026,594948,Buffy the Vampire Slayer
3027,594960,Buffy the Vampire Slayer
3028,594980,Buffy the Vampire Slayer
3029,594981,Buffy the Vampire Slayer
3030,595159,"Mi niÃ±o, mi caballo y yo"
3031,595224,Pure Luck
3032,595270,Whats Eating Gilbert Grape?
3033,595304,Wilfred
3034,595305,Wilfred
3035,595306,Wilfred
3036,595328,Where the Heart Is
3037,595333,Wilfred
3038,595342,Wilfred
3039,595343,Wilfred
3040,595345,Wilfred
3041,595347,Wilfred
3042,595348,Wilfred
3043,595501,Easy A
3044,595503,Blue Bloods
3045,595518,Blue Bloods
3046,595519,Blue Bloods
3047,595520,Blue Bloods
3048,595528,Blue Bloods
3049,595529,Blue Bloods
3050,595532,Blue Bloods
3051,595534,Blue Bloods
3052,595537,Blue Bloods
3053,595538,Blue Bloods
3054,595539,Blue Bloods
3055,595540,Blue Bloods
3056,595541,Blue Bloods
3057,595544,Blue Bloods
3058,595545,Blue Bloods
3059,595547,Blue Bloods
3060,595569,Blue Bloods
3061,595571,Blue Bloods
3062,595683,Source Code
3063,595770,CSI: Crime Scene Investigation
3064,595774,CSI: Crime Scene Investigation
3065,595775,CSI: Crime Scene Investigation
3066,595776,CSI: Crime Scene Investigation
3067,595777,CSI: Crime Scene Investigation
3068,595778,CSI: Crime Scene Investigation
3069,595779,CSI: Crime Scene Investigation
3070,595789,CSI: Crime Scene Investigation
3071,595792,CSI: Crime Scene Investigation
3072,595793,CSI: Crime Scene Investigation
3073,595794,CSI: Crime Scene Investigation
3074,595795,CSI: Crime Scene Investigation
3075,595796,CSI: Crime Scene Investigation
3076,595797,CSI: Crime Scene Investigation
3077,595798,CSI: Crime Scene Investigation
3078,595799,CSI: Crime Scene Investigation
3079,595819,CSI: Crime Scene Investigation
3080,595820,CSI: Crime Scene Investigation
3081,595821,CSI: Crime Scene Investigation
3082,595822,CSI: Crime Scene Investigation
3083,595823,CSI: Crime Scene Investigation
3084,595824,CSI: Crime Scene Investigation
3085,595825,CSI: Crime Scene Investigation
3086,595826,CSI: Crime Scene Investigation
3087,595827,CSI: Crime Scene Investigation
3088,595828,CSI: Crime Scene Investigation
3089,595829,CSI: Crime Scene Investigation
3090,595840,CSI: Crime Scene Investigation
3091,595841,CSI: Crime Scene Investigation
3092,595842,CSI: Crime Scene Investigation
3093,595843,CSI: Crime Scene Investigation
3094,595844,CSI: Crime Scene Investigation
3095,595845,CSI: Crime Scene Investigation
3096,595860,CSI: Crime Scene Investigation
3097,595861,CSI: Crime Scene Investigation
3098,595862,CSI: Crime Scene Investigation
3099,595920,CSI: Crime Scene Investigation
3100,595923,CSI: Crime Scene Investigation
3101,595924,CSI: Crime Scene Investigation
3102,595925,CSI: Crime Scene Investigation
3103,595928,CSI: Crime Scene Investigation
3104,595929,CSI: Crime Scene Investigation
3105,595930,CSI: Crime Scene Investigation
3106,595940,CSI: Crime Scene Investigation
3107,595984,CSI: Crime Scene Investigation
3108,595985,CSI: Crime Scene Investigation
3109,596020,CSI: Crime Scene Investigation
3110,596021,CSI: Crime Scene Investigation
3111,596022,CSI: Crime Scene Investigation
3112,596041,Modisto de seÃ±oras
3113,596060,Eat Pray Love
3114,596301,Rescate al lÃ­mite: La Zona de la Muerte
3115,596302,Rescate al LÃ­mite: Perdido en el Aconcagua
3116,596305,Buffy the Vampire Slayer
3117,596330,Buffy the Vampire Slayer
3118,596360,Buffy the Vampire Slayer
3119,596380,Buffy the Vampire Slayer
3120,596498,Anime: Wolverine
3121,596512,Anime: Wolverine
3122,596535,Anime: Wolverine
3123,596538,Anime: Wolverine
3124,596544,Anime: Wolverine
3125,596545,Anime: Wolverine
3126,596548,Anime: Wolverine
3127,596552,Anime: Wolverine
3128,596560,Anime: Wolverine
3129,596562,Anime: Wolverine
3130,596604,Saving Mr. Banks
3131,596641,CSI: Crime Scene Investigation
3132,596645,Wilfred
3133,596646,Wilfred
3134,596647,Wilfred
3135,596660,CSI: Crime Scene Investigation
3136,596661,Buffy the Vampire Slayer
3137,596662,CSI: Crime Scene Investigation
3138,596663,Wilfred
3139,596664,Wilfred
3140,596665,Wilfred
3141,596667,Wilfred
3142,596668,Lone Survivor
3143,596681,CSI: Crime Scene Investigation
3144,596684,Wilfred
3145,596685,Wilfred
3146,596686,Wilfred
3147,596687,Wilfred
3148,596688,Wilfred
3149,596768,"Prepago, La"
3150,596769,"Prepago, La"
3151,596770,"Prepago, La"
3152,596771,"Prepago, La"
3153,596772,"Prepago, La"
3154,596773,"Prepago, La"
3155,596831,"Prepago, La"
3156,596880,"Prepago, La"
3157,596881,"Hobbit, The: The Desolation of Smaug"
3158,596943,12 Years a Slave
3159,596982,Buffy the Vampire Slayer
3160,596986,CSI: Crime Scene Investigation
3161,597027,CSI: Crime Scene Investigation
3162,597047,Misterios de la magia negra
3163,597125,Nurse Jackie: Walk of Shame
3164,597146,PasiÃ³n oculta
3165,597160,Noche de perdiciÃ³n
3166,597180,American Horror Story
3167,597182,American Horror Story
3168,597185,American Horror Story
3169,597186,American Horror Story
3170,597188,American Horror Story
3171,597189,American Horror Story
3172,597190,American Horror Story
3173,597192,American Horror Story
3174,597193,American Horror Story
3175,597194,"Client List, The: Acting Up"
3176,597196,American Horror Story
3177,597197,"Client List, The: Wild Nights Are Calling"
3178,597199,"Client List, The: I Miss Back When"
3179,597200,"Regreso del monstruo, El"
3180,597202,Californication: Mad Dogs & Englishmen
3181,597204,American Horror Story
3182,597205,American Horror Story
3183,597206,American Horror Story
3184,597207,American Horror Story
3185,597210,American Horror Story
3186,597211,"Client List, The: Past Is Prologue"
3187,597212,American Horror Story
3188,597213,"Client List, The: Whatever It Takes"
3189,597214,"Client List, The: Whos Cheatin Who"
3190,597215,"Client List, The: My Main Trial Is Yet to Come"
3191,597216,"Client List, The: Tough Love"
3192,597217,"Client List, The: What Part of No"
3193,597220,300: Rise of an Empire
3194,597221,American Horror Story
3195,597222,American Horror Story
3196,597223,American Horror Story
3197,597224,American Horror Story
3198,597225,American Horror Story
3199,597226,American Horror Story
3200,597227,American Horror Story
3201,597228,Californication: Blind Faith
3202,597230,"Client List, The: Games People Play"
3203,597232,"Client List, The: Cowboy Up"
3204,597233,"Client List, The: Heavens Just a Sin Away"
3205,597234,"Client List, The: Hell on Heels"
3206,597235,"Client List, The: The Cold Hard Truth"
3207,597236,"Client List, The: The Rub Of Sugar Land"
3208,597237,"Client List, The: Till I Make It on My Own"
3209,597238,"Client List, The: Try, Try Again"
3210,597239,"Client List, The: Unanswered Prayers"
3211,597240,"Client List, The: Ring True"
3212,597242,"Client List, The: Turn the Page"
3213,597419,Tinieblas
3214,597440,Calibre mortal
3215,597443,"Sexo, pudor y drogas"
3216,597460,Rio 2
3217,597541,Bleach: Bleach 1
3218,597542,Bleach: Bleach 100
3219,597543,Bleach: Bleach 101
3220,597544,Bleach: Bleach 103
3221,597545,Bleach: Bleach 13
3222,597546,Bleach
3223,597547,Bleach: Bleach 18
3224,597548,Bleach
3225,597549,Bleach: Bleach 27
3226,597550,Bleach
3227,597551,Bleach: Bleach 29
3228,597552,Bleach: Bleach 30
3229,597553,Bleach: Bleach 33
3230,597554,Bleach
3231,597555,Bleach: Bleach 40
3232,597556,Bleach: Bleach 43
3233,597557,Bleach
3234,597558,Bleach
3235,597559,Bleach
3236,597561,Bleach: Bleach 106
3237,597562,Bleach: Bleach 108
3238,597563,Bleach
3239,597564,Bleach
3240,597565,Bleach: Bleach 20
3241,597566,Bleach: Bleach 24
3242,597567,Bleach: Bleach 25
3243,597568,Bleach
3244,597569,Bleach: Bleach 31
3245,597571,Bleach: Bleach 36
3246,597572,Bleach: Bleach 38
3247,597573,Bleach: Bleach 39
3248,597574,Bleach: Bleach 41
3249,597575,Bleach: Bleach 42
3250,597576,Bleach: Bleach 49
3251,597577,Bleach: Bleach 96
3252,597578,Bleach: Bleach 51
3253,597579,Bleach
3254,597580,Bleach: Bleach 10
3255,597581,Bleach: Bleach 102
3256,597582,Bleach: Bleach 104
3257,597583,Bleach: Bleach 105
3258,597584,Bleach
3259,597585,Bleach: Bleach 109
3260,597586,Bleach: Bleach 14
3261,597587,Bleach: Bleach 16
3262,597588,Bleach
3263,597589,Bleach: Bleach 19
3264,597590,Bleach
3265,597592,Bleach: Bleach 22
3266,597593,Bleach: Bleach 3
3267,597595,Bleach: Bleach 34
3268,597597,Bleach: Bleach 47
3269,597599,Bleach: Bleach 94
3270,597600,Bleach: Bleach 4
3271,597601,Bleach: Bleach 95
3272,597602,Bleach: Bleach 5
3273,597603,Bleach: Bleach 97
3274,597605,Bleach
3275,597606,Bleach: Bleach 55
3276,597607,Bleach: Bleach 58
3277,597608,Bleach: Bleach 6
3278,597609,Bleach: Bleach 60
3279,597610,Bleach
3280,597611,Bleach
3281,597612,Bleach: Bleach 69
3282,597613,Bleach
3283,597614,Bleach: Bleach 78
3284,597616,Bleach: Bleach 89
3285,597617,Bleach: Bleach 9
3286,597618,Bleach: Bleach 90
3287,597619,Bleach: Bleach 91
3288,597620,Bleach
3289,597621,Bleach: Bleach 59
3290,597622,Bleach: Bleach 62
3291,597623,Bleach: Bleach 64
3292,597624,Bleach: Bleach 73
3293,597625,Bleach: Bleach 8
3294,597626,Bleach: Bleach 81
3295,597628,Bleach: Bleach 85
3296,597629,Bleach: Bleach 88
3297,597630,Bleach
3298,597631,Bleach: Bleach 93
3299,597640,Bleach
3300,597641,Bleach: Bleach 56
3301,597642,Bleach: Bleach 57
3302,597643,Bleach: Bleach 61
3303,597644,Bleach: Bleach 63
3304,597645,Bleach: Bleach 65
3305,597646,Bleach: Bleach 66
3306,597647,Bleach
3307,597648,Bleach: Bleach 71
3308,597649,Bleach: Bleach 72
3309,597650,Bleach: Bleach 74
3310,597651,Bleach: Bleach 75
3311,597652,Bleach: Bleach 76
3312,597653,Bleach: Bleach 77
3313,597654,Bleach: Bleach 83
3314,597655,Bleach: Bleach 84
3315,597656,Bleach
3316,597657,Bleach: Bleach 87
3317,597667,Karaoke - The Beatles - Something
3318,597722,Karaoke - Jesse y Joy - Chocolate
3319,597821,Bones
3320,597840,Bones
3321,598035,Asesino a sueldo (Aka Precio a su cabeza)
3322,598105,Apasionada
3323,598184,Me lleva la tristeza
3324,598185,Que seas feliz
3325,598187,"rancho de la discordia, El"
3326,598224,"Cristeros, Los (Aka SucediÃ³ en Jalisco)"
3327,598241,"rayo justiciero, El"
3328,598349,Tijuana ciudad de narcos
3329,598367,Museo del terror (Aka Terror en el museo)
3330,598368,"Te pusieron dedo, compa Arellano"
3331,598593,"gavilÃ¡n vengador, El"
3332,598700,Pistolas de oro
3333,598774,"pueblo del terror, El"
3334,598777,Glee
3335,598778,Glee
3336,598779,Glee
3337,598828,Glee
3338,598829,Glee
3339,598830,Glee
3340,598831,Glee
3341,598832,Glee
3342,598833,Glee
3343,598834,Glee
3344,598835,Glee
3345,598836,Glee
3346,598841,Glee
3347,598842,Glee
3348,598843,Glee
3349,598844,Glee
3350,598845,Glee
3351,598851,Glee
3352,598854,Glee
3353,598855,Glee
3354,598856,Glee
3355,598860,Glee
3356,598861,Glee
3357,598862,Glee
3358,598863,Glee
3359,598864,Glee
3360,598865,Glee
3361,598866,Glee
3362,598867,Glee
3363,598890,Glee
3364,598892,Glee
3365,598895,Glee
3366,598896,Glee
3367,598899,Glee
3368,598902,Glee
3369,598903,Glee
3370,598904,Glee
3371,598907,Glee
3372,598908,Glee
3373,598909,Glee
3374,598911,Glee
3375,598912,Glee
3376,598913,Glee
3377,598916,Glee
3378,598918,Glee
3379,598920,Glee
3380,598922,Glee
3381,598945,Glee
3382,598979,Glee
3383,598983,Alguien tiene que morir
3384,598986,Glee
3385,598987,Glee
3386,598988,Glee
3387,599000,Glee
3388,599004,Glee
3389,599005,Glee
3390,599006,Glee
3391,599007,Glee
3392,599008,Glee
3393,599025,Glee
3394,599081,Glee
3395,599082,Glee
3396,599083,Glee
3397,599084,Glee
3398,599087,Bones
3399,599088,Bones
3400,599089,Bones
3401,599090,Bones
3402,599091,Bones
3403,599095,Bones
3404,599096,Bones
3405,599097,Bones
3406,599098,Glee
3407,599100,Glee
3408,599101,Glee
3409,599102,Glee
3410,599120,Glee
3411,599121,Bones
3412,599122,Bones
3413,599123,Bones
3414,599125,Bones
3415,599126,Dios nos manda vivir
3416,599130,Domador de Caballos: Zarina
3417,599131,ObsesiÃ³n: Cuerpos que Gritan: Anorexia y bulimia
3418,599132,ObsesiÃ³n: Cuerpos que Gritan: Obesidad
3419,599133,"Prepago, La"
3420,599134,"Prepago, La"
3421,599136,"Prepago, La"
3422,599138,"Prepago, La"
3423,599139,"Prepago, La"
3424,599142,Bones
3425,599143,Bones
3426,599144,Bones
3427,599145,Bones
3428,599146,Bones
3429,599164,Bones
3430,599165,Bones
3431,599182,Bones
3432,599183,"chicano vengador, El"
3433,599201,ObsesiÃ³n: Vivir con Miedo: Fobias extremas
3434,599202,"Prepago, La"
3435,599203,"Prepago, La"
3436,599204,"Prepago, La"
3437,599205,"Prepago, La"
3438,599207,"Prepago, La"
3439,599208,"Prepago, La"
3440,599209,"Prepago, La"
3441,599210,"Prepago, La"
3442,599211,"Prepago, La"
3443,599212,"Prepago, La"
3444,599213,"Prepago, La"
3445,599214,"Prepago, La"
3446,599215,"Prepago, La"
3447,599216,"Prepago, La"
3448,599217,"Prepago, La"
3449,599218,"Prepago, La"
3450,599240,Domador de Caballos: Zeus
3451,599241,Domador de Caballos: Atila
3452,599242,Domador de Caballos: Pistolas
3453,599243,ObsesiÃ³n: Vivir con Miedo: Fobia a la muerte
3454,599244,ObsesiÃ³n: Vivir con Miedo: Fobia a los animales
3455,599246,Perezosos en Peligro
3456,599247,"Prepago, La"
3457,599248,"Prepago, La"
